white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row,game
a,1,c,3,h,1,nine
a,1,c,3,h,2,nine
a,1,d,3,g,1,nine
a,,d,3,g,2,nine
a,1,d,3,h,1,nine
a,1,d,3,h,2,nine
a,1,e,2,c,1,nine
a,1,g,1,h,8,nine
a,1,g,8,h,1,nine
b,1,a,1,g,1,nine
b,1,a,1,h,1,nine
b,1,a,3,d,1,nine
b,1,a,3,e,1,nine
b,1,a,3,e,2,nine
b,1,a,4,g,1,nine
b,1,a,4,h,1,nine
b,1,a,4,h,2,nine
b,1,a,4,h,3,nine
b,1,a,5,g,1,nine
b,1,a,5,h,1,nine
b,1,a,6,g,1,nine
b,1,a,6,h,1,
,1,,7,g,1,nine
b,1,,7,h,1,nine
b,1,a,7,h,8,nine
b,1,a,8,g,1,nine
b,1,a,8,h,1,nine
b,1,b,3,d,1,nine
b,1,b,3,e,,nine
b,1,b,3,e,2,nine
b,1,b,4,g,1,nine
b,1,b,4,h,1,nine
b,1,b,4,h,2,nine
b,1,b,4,h,3,nine
b,1,b,5,g,1,nine
b,1,b,5,h,1,nine
b,1,b,6,g,1,nine
b,1,b,6,h,1,nine
b,1,b,7,,1,nine
b,1,b,7,h,1,nine
b,1,b,8,g,1,nine
b,1,b,8,h,1,nine
b,1,c,1,a,7,nine
b,1,c,1,a,8,nine
b,1,c,1,b,7,
b,1,c,1,b,8,nine
b,,c,1,g,1,nine
b,1,c,1,h,1,nine
b,1,c,2,a,7,
b,1,c,2,a,8,nine
b,1,c,2,b,3,nine
b,1,c,2,b,5,nine
b,1,c,2,b,7,nine
b,1,c,2,b,8,nine
b,1,c,3,a,7,nine
b,1,c,3,a,8,nine
b,1,c,3,b,7,nine
b,1,c,3,b,8,nine
,1,c,3,d,1,nine
b,1,c,3,,,nine
b,1,c,3,e,2,nine
b,1,c,4,a,7,nine
b,1,c,4,,8,nine
b,1,c,4,b,7,nine
b,1,c,4,b,8,nine
b,1,c,4,g,1,nine
b,1,c,4,h,1,nine
b,1,,4,h,2,nine
b,1,c,,h,3,nine
b,1,c,,g,1,nine
b,1,c,5,h,1,nine
,1,,6,g,1,nine
b,1,c,6,h,1,nine
b,,c,7,g,1,nine
b,1,c,7,h,1,nine
b,1,c,8,g,1,nine
b,1,c,8,h,1,nine
b,1,d,1,g,1,nine
b,1,d,1,h,1,nine
b,1,d,,g,1,nine
b,1,d,4,h,1,nine
b,1,d,4,h,2,nine
b,1,d,,,3,nine
b,1,d,5,g,1,nine
b,1,d,5,h,1,nine
b,1,d,6,g,1,nine
b,1,d,6,h,1,nine
,1,d,7,g,1,nine
b,1,d,7,h,1,nine
b,1,d,8,g,1,nine
b,1,d,8,h,,nine
b,1,e,3,d,1,nine
b,1,e,3,e,1,nine
b,1,e,3,f,1,nine
b,1,e,3,g,1,nine
b,1,e,3,g,2,nine
b,,e,4,f,1,nine
b,1,e,4,g,1,nine
b,1,e,4,h,1,nine
b,1,e,,h,2,nine
b,1,e,4,h,3,nine
b,1,f,3,g,1,nine
b,1,f,3,h,1,nine
b,1,f,3,h,2,nine
b,1,g,1,h,3,nine
b,1,g,1,h,,nine
b,1,g,1,h,,nine
b,1,g,1,h,8,nine
,1,g,,h,5,nine
b,1,g,2,h,7,nine
b,1,g,2,h,8,nine
b,1,g,3,d,1,nine
b,1,g,3,,2,nine
b,1,g,3,e,1,nine
b,1,g,3,e,2,
b,1,g,3,f,1,nine
b,1,g,3,,1,nine
b,1,g,3,h,7,nine
b,1,g,3,h,8,nine
b,1,g,4,h,1,nine
b,1,g,4,h,8,nine
b,1,g,5,h,1,nine
b,1,g,5,h,8,nine
b,1,g,6,h,,nine
b,1,g,6,h,2,nine
b,1,g,6,h,8,nine
b,1,g,7,h,1,nine
b,1,g,7,h,2,nine
,,g,7,h,4,nine
b,1,g,8,h,1,nine
b,1,g,8,h,3,nine
b,1,g,8,h,4,nine
b,1,g,8,h,6,nine
b,1,h,3,d,1,nine
b,1,h,3,d,2,nine
b,1,h,3,e,1,nine
b,1,h,3,e,2,nine
b,1,h,3,f,1,nine
b,1,h,3,f,2,nine
b,1,h,,g,1,
b,1,h,,h,1,nine
b,1,h,7,a,8,nine
b,2,a,1,g,1,nine
b,2,a,1,h,1,nine
b,2,a,2,g,1,nine
b,2,a,,h,1,nine
b,2,a,,d,1,nine
b,2,a,3,d,2,nine
b,2,a,3,e,1,nine
b,2,a,3,e,2,nine
b,2,a,4,g,1,nine
b,2,,4,h,1,nine
b,2,a,4,h,,nine
,,a,4,h,3,nine
b,2,a,5,g,1,nine
b,2,a,5,h,,nine
,2,a,6,g,1,nine
b,2,a,6,h,1,nine
b,2,a,7,g,1,nine
b,2,a,7,h,1,nine
b,2,a,8,g,1,nine
b,2,a,8,h,1,nine
b,2,b,3,d,1,nine
b,2,b,3,d,2,nine
b,2,b,3,e,1,nine
b,2,b,3,e,2,nine
b,2,b,4,g,1,nine
b,2,b,4,h,1,nine
b,,b,4,h,2,nine
b,2,b,4,h,3,nine
b,2,b,5,g,1,nine
b,2,b,5,h,1,nine
b,2,b,6,g,1,nine
,2,b,6,h,,nine
b,2,b,7,g,1,nine
b,2,b,7,h,1,nine
b,2,b,8,g,1,nine
b,2,b,8,h,1,nine
b,2,c,1,g,,nine
b,2,c,1,h,1,nine
,2,c,3,d,1,nine
b,2,c,,e,1,nine
b,2,c,3,e,2,
b,2,c,,g,1,nine
b,2,c,4,h,1,nine
b,2,c,4,h,2,nine
b,2,c,4,h,3,nine
b,2,c,5,g,1,nine
b,2,c,5,h,1,nine
b,2,c,6,g,1,nine
b,2,c,6,,1,nine
b,2,c,7,g,1,nine
b,2,c,7,h,1,nine
,2,c,,g,1,nine
b,2,c,8,h,1,nine
b,2,d,1,g,1,nine
b,2,d,1,h,1,nine
b,2,d,4,g,1,nine
b,2,d,4,,1,nine
,2,d,4,h,2,nine
b,2,d,4,h,3,nine
b,2,d,,g,1,nine
b,2,d,5,h,1,nine
b,2,d,6,g,1,nine
b,2,d,6,h,1,nine
b,2,d,7,g,1,
b,2,d,7,h,1,nine
b,2,d,8,g,1,nine
b,2,d,8,h,1,nine
b,2,e,3,d,1,nine
b,2,e,3,e,1,nine
b,2,e,3,f,1,nine
b,2,e,3,,1,nine
b,2,e,3,g,2,nine
b,2,e,4,f,,nine
b,2,e,4,g,1,nine
b,,e,4,h,1,nine
b,2,e,4,h,2,nine
b,2,e,4,h,3,nine
b,2,f,3,g,1,nine
b,2,,3,h,1,nine
b,2,f,3,h,2,nine
b,2,g,1,h,3,nine
b,2,g,1,h,5,nine
b,2,,1,h,6,nine
b,,g,1,h,8,nine
b,2,g,,h,5,nine
b,2,g,2,h,7,nine
b,2,g,2,h,8,nine
,2,g,3,d,1,nine
b,2,g,3,d,2,nine
b,2,g,3,e,1,nine
b,2,g,3,e,2,nine
b,2,g,3,f,1,nine
b,2,g,3,g,1,nine
b,2,g,3,h,7,nine
b,2,g,3,h,8,nine
,2,g,4,h,1,nine
b,2,g,4,h,8,nine
b,2,g,5,h,1,nine
b,2,g,5,h,8,nine
b,2,g,6,h,1,nine
b,2,g,6,h,2,nine
b,2,g,6,h,8,nine
b,2,g,7,h,1,nine
b,2,g,7,h,2,nine
b,2,g,7,h,4,nine
b,2,g,8,h,1,nine
b,2,g,8,h,3,nine
b,2,g,8,h,4,nine
b,2,g,8,h,6,nine
b,2,h,3,d,1,nine
b,2,h,3,,2,nine
b,2,h,3,e,1,nine
b,2,h,3,,,
b,2,h,3,f,1,nine
b,2,h,3,f,2,nine
b,2,h,3,g,1,nine
b,2,h,3,h,1,nine
c,1,a,1,e,1,nine
c,1,a,1,f,1,nine
c,1,a,1,g,1,nine
c,1,a,1,h,2,nine
c,,a,2,h,2,nine
c,1,a,4,f,2,nine
c,1,a,4,f,3,nine
c,1,a,5,e,1,nine
c,1,a,5,f,1,nine
c,1,a,5,g,1,nine
c,1,a,5,h,2,nine
c,,a,6,e,1,nine
c,1,a,6,f,1,nine
c,1,a,6,g,1,nine
c,1,a,6,h,2,nine
c,1,a,7,e,1,nine
c,1,a,7,f,1,nine
c,1,a,7,g,1,nine
c,1,a,7,h,2,nine
c,,a,7,h,8,nine
c,1,a,8,e,1,nine
c,1,a,8,f,1,nine
,1,a,8,g,1,nine
c,1,a,8,h,2,nine
c,1,b,1,e,1,nine
c,1,b,1,f,1,nine
c,1,b,1,g,1,nine
c,1,b,1,h,,nine
c,,b,2,h,2,nine
c,1,b,4,f,2,nine
c,1,b,4,f,3,nine
c,1,b,5,a,2,nine
c,1,b,5,e,1,nine
c,1,b,5,f,1,nine
c,1,b,5,g,1,nine
c,1,b,5,h,2,nine
c,1,b,6,a,2,nine
c,,b,6,a,4,
c,1,b,6,e,1,nine
c,1,b,6,f,1,nine
c,1,b,6,g,1,nine
c,1,b,6,h,2,nine
c,1,b,7,a,2,nine
c,1,b,7,a,4,nine
c,1,b,7,e,1,nine
c,1,b,7,f,1,nine
c,1,b,7,g,1,nine
c,1,b,7,h,2,nine
c,,b,8,e,1,nine
c,1,b,8,f,1,nine
c,1,b,8,g,1,nine
c,1,b,8,h,2,
c,1,c,2,a,7,nine
c,1,c,2,a,8,nine
,1,c,2,b,7,nine
c,1,c,2,b,8,nine
c,1,c,2,h,2,nine
c,1,c,3,a,7,nine
c,,c,3,a,8,
c,1,c,3,b,7,nine
c,1,c,3,b,8,nine
c,1,c,4,a,7,nine
c,1,c,4,a,8,nine
c,1,c,4,b,7,nine
c,1,c,4,b,8,nine
c,1,c,4,f,2,nine
c,1,c,4,f,3,nine
c,1,c,5,,1,nine
c,1,c,5,f,,nine
c,1,c,5,g,1,nine
c,1,c,5,h,2,nine
c,1,c,6,e,1,nine
c,1,c,6,,1,nine
c,1,c,6,g,1,nine
c,1,c,6,h,2,nine
c,1,c,7,e,1,nine
c,1,c,7,f,1,nine
c,1,c,7,g,1,nine
c,1,c,7,h,2,nine
c,1,c,8,e,1,nine
c,1,c,8,f,1,nine
c,1,,8,g,1,nine
c,1,c,8,h,2,nine
c,1,d,1,h,2,nine
c,1,d,2,h,2,nine
c,1,d,5,h,2,nine
c,1,d,6,h,2,nine
c,1,d,7,h,2,nine
c,1,d,8,h,2,nine
c,1,,4,g,2,nine
c,1,f,4,h,2,nine
c,1,f,4,h,3,nine
c,1,f,5,g,1,nine
c,1,f,5,h,1,nine
c,1,g,1,h,3,nine
c,1,g,2,h,4,nine
c,1,g,2,,5,nine
c,1,g,3,h,5,nine
c,1,g,3,h,6,nine
c,1,g,4,e,1,nine
,1,g,4,f,1,nine
c,1,g,,h,2,nine
c,,g,4,h,6,nine
c,1,g,5,h,2,nine
c,1,g,5,h,3,nine
c,1,g,5,h,8,
c,1,g,6,h,2,nine
c,1,g,6,h,4,nine
c,1,g,6,h,8,nine
c,1,g,7,h,2,nine
c,1,g,7,h,4,nine
c,1,g,8,h,4,nine
c,1,g,,h,6,nine
c,1,h,1,e,1,nine
c,1,h,4,e,1,nine
c,1,h,4,f,1,nine
c,1,h,4,g,1,nine
c,1,h,4,g,2,nine
c,1,h,4,h,1,nine
c,1,h,4,h,2,nine
c,1,h,5,e,1,nine
c,1,h,6,e,1,nine
c,1,h,7,a,8,nine
c,1,h,7,e,1,nine
c,1,h,8,e,1,nine
,2,a,1,h,2,nine
c,2,a,2,h,2,nine
c,2,a,3,a,7,nine
c,2,a,3,a,8,nine
c,2,a,4,a,7,nine
c,2,a,4,,,nine
c,2,a,4,e,2,nine
c,2,a,4,f,2,nine
c,2,a,4,f,3,nine
c,2,a,5,h,2,nine
c,2,a,6,h,2,nine
,2,a,7,c,8,nine
c,2,a,7,e,8,nine
c,2,a,7,f,8,nine
c,2,a,7,h,2,nine
c,2,a,7,h,8,nine
c,2,a,8,h,2,nine
c,2,b,1,h,2,nine
c,2,b,,h,2,
c,2,b,,e,2,nine
c,2,b,4,f,2,nine
c,2,b,4,f,3,nine
c,2,b,5,h,2,nine
c,2,b,6,h,2,nine
,2,b,7,e,8,nine
c,2,b,7,g,8,nine
c,2,b,7,h,2,nine
c,2,b,7,h,8,nine
c,2,b,8,h,2,nine
c,2,c,1,g,1,nine
c,2,c,1,h,1,nine
c,2,c,3,a,3,nine
c,2,c,3,a,4,nine
c,2,c,3,a,5,nine
c,2,c,3,b,5,nine
c,2,c,4,e,2,nine
,,c,4,f,2,nine
c,2,c,4,f,3,nine
c,2,c,5,,3,nine
c,2,c,5,a,4,nine
c,2,c,5,a,5,nine
c,2,c,5,a,6,nine
c,2,c,5,a,7,
c,2,c,5,b,7,nine
c,2,c,5,h,2,nine
c,2,c,,a,3,nine
c,2,c,6,a,7,nine
c,2,c,6,a,8,nine
c,2,c,6,b,8,nine
c,2,c,6,h,2,nine
c,2,c,7,a,3,nine
c,2,,7,a,4,nine
c,2,c,7,a,,nine
c,2,,7,a,6,nine
c,2,c,7,a,7,nine
c,2,c,7,b,4,nine
c,2,c,7,b,5,nine
c,2,c,7,g,8,nine
c,2,c,7,h,2,nine
c,2,c,,h,,nine
c,2,c,8,,3,nine
c,2,c,8,a,4,nine
c,2,c,8,a,5,nine
c,2,c,8,a,6,nine
c,2,c,8,a,7,nine
c,2,c,8,a,8,nine
c,2,c,8,b,4,nine
c,2,c,8,b,5,nine
c,2,c,8,b,6,nine
c,2,c,8,h,2,nine
c,2,d,1,a,8,nine
c,2,d,1,b,8,nine
c,2,d,1,c,8,nine
c,2,d,1,e,1,nine
c,2,d,1,f,1,nine
c,2,d,1,g,1,
c,2,d,1,h,2,nine
c,2,d,2,a,8,nine
c,2,d,2,b,8,nine
c,2,d,2,c,8,nine
c,2,d,2,h,2,nine
,2,d,3,a,3,nine
c,2,d,3,a,,nine
,,d,3,a,8,nine
c,2,d,3,b,8,nine
c,2,d,3,c,8,nine
c,2,d,,a,7,nine
,2,d,4,a,8,nine
c,2,d,4,b,8,nine
c,2,d,4,c,8,nine
c,2,d,4,,2,nine
c,2,d,,f,2,nine
c,2,d,4,f,3,nine
c,2,d,5,a,5,nine
c,,d,5,a,6,nine
c,2,d,5,a,7,nine
c,2,d,5,a,8,nine
c,2,d,,b,8,nine
c,2,d,5,c,8,nine
c,2,,5,e,1,nine
c,2,,5,f,1,nine
c,2,d,5,g,1,nine
c,2,d,5,h,2,nine
c,2,d,6,e,1,nine
c,2,d,6,f,1,nine
c,2,d,6,g,1,nine
c,2,d,,h,2,nine
c,2,,7,a,8,nine
c,2,d,7,e,1,nine
c,2,d,7,f,1,nine
c,2,d,7,g,1,nine
c,2,d,7,h,,nine
c,2,d,7,h,8,nine
c,2,d,8,e,1,nine
c,2,d,8,f,1,nine
c,2,d,8,g,,nine
c,2,,8,h,2,nine
c,2,,1,g,1,
c,2,e,1,h,2,nine
c,2,e,2,h,2,nine
c,,e,3,a,3,nine
c,2,e,3,a,,nine
c,,e,3,a,8,nine
c,2,e,4,,7,nine
c,2,e,4,a,8,
c,2,e,5,e,1,nine
c,2,,,f,1,nine
c,2,e,5,,1,nine
c,2,e,5,h,2,nine
c,2,e,6,e,1,nine
c,2,e,6,f,1,nine
c,2,e,6,g,1,nine
c,2,e,6,h,2,
c,2,e,7,a,8,nine
c,2,e,7,,1,nine
c,2,e,7,f,1,nine
c,2,e,7,g,1,nine
c,2,e,7,,2,nine
c,2,e,7,h,8,nine
c,2,e,8,e,1,nine
c,2,e,8,f,1,nine
c,2,e,8,g,1,nine
c,2,e,8,h,2,nine
c,2,f,3,a,3,nine
c,2,f,3,,7,nine
c,2,f,3,a,8,nine
c,2,f,4,a,7,nine
,2,f,4,a,8,nine
c,2,f,4,e,1,nine
c,2,,4,e,2,nine
c,2,f,4,,1,nine
c,2,f,4,f,2,nine
c,2,f,4,g,2,nine
c,2,,4,h,2,nine
c,2,f,4,h,3,nine
c,2,f,5,g,1,nine
c,2,f,5,g,8,nine
c,2,f,5,h,1,nine
c,2,f,5,,8,nine
c,2,f,6,g,1,nine
c,2,,6,h,1,nine
c,2,f,7,a,8,nine
c,2,f,7,b,8,nine
c,2,f,7,g,1,nine
c,,f,7,h,1,nine
c,2,f,7,h,8,nine
c,2,f,8,g,1,
c,2,f,8,h,1,nine
c,,g,1,h,3,nine
c,2,g,2,h,5,
c,2,g,3,a,3,nine
c,2,g,3,a,7,nine
c,2,g,3,a,8,nine
,2,g,3,h,5,nine
c,2,g,,a,7,
c,2,g,4,a,8,nine
c,2,g,4,e,1,nine
c,2,g,4,f,1,nine
c,2,g,4,h,6,nine
c,2,g,5,h,3,nine
c,,g,5,h,8,nine
c,2,g,6,h,4,nine
c,2,g,6,h,8,nine
c,2,g,7,,8,nine
c,2,g,7,b,8,nine
c,2,g,7,d,8,nine
c,,g,7,h,4,nine
c,2,g,8,h,6,nine
c,2,h,1,e,1,nine
,2,h,3,a,3,nine
c,2,h,3,a,7,
c,2,h,3,a,8,nine
c,2,h,4,a,7,nine
,2,h,4,a,8,nine
,2,h,4,e,1,nine
c,2,h,4,e,2,nine
c,2,h,,e,3,nine
,2,h,4,f,1,nine
c,2,h,4,f,2,nine
c,2,h,4,f,3,nine
c,2,h,4,g,1,
,2,h,4,g,2,nine
c,2,h,4,h,1,nine
c,2,h,4,h,2,nine
c,2,h,5,e,1,nine
c,2,h,6,e,1,nine
,2,h,7,a,8,nine
c,2,h,7,c,8,nine
c,2,h,7,,8,nine
c,2,h,7,e,1,nine
c,2,h,7,f,8,nine
c,2,h,8,e,1,nine
c,3,a,1,g,,nine
c,3,a,1,h,1,nine
c,3,a,1,h,2,nine
c,3,,2,h,,nine
c,3,a,3,h,2,nine
c,3,a,4,d,1,nine
c,3,a,4,e,1,nine
c,3,a,4,e,2,nine
c,3,a,4,e,3,nine
c,3,a,4,,1,
,3,a,4,f,2,nine
c,3,a,4,f,,nine
c,3,,5,g,,nine
c,3,a,5,h,1,nine
c,3,a,5,h,2,nine
c,3,a,6,g,1,nine
c,3,a,6,h,1,nine
c,3,a,6,h,2,nine
c,3,a,6,h,7,nine
c,3,a,7,g,,nine
c,3,a,7,h,1,nine
c,3,a,7,h,2,nine
c,3,a,8,g,1,nine
c,3,a,8,h,1,nine
c,3,a,8,h,2,nine
c,3,b,1,g,1,nine
c,3,b,1,h,1,nine
c,3,b,1,h,2,nine
c,3,b,2,h,2,nine
c,3,b,,h,2,nine
c,3,,4,d,1,nine
c,3,b,4,e,1,nine
c,3,b,4,e,2,nine
c,3,b,4,e,3,nine
c,3,b,4,f,1,nine
c,,b,,f,2,nine
c,3,b,4,f,3,nine
c,3,b,5,g,1,nine
c,3,,5,h,1,nine
c,3,b,5,h,2,nine
c,3,b,6,g,1,nine
c,3,b,6,h,1,nine
c,3,b,6,h,2,nine
c,3,b,6,h,7,nine
c,3,b,7,g,1,nine
c,3,b,7,h,1,nine
c,3,b,7,h,2,nine
c,3,b,8,g,1,nine
c,3,b,8,h,1,nine
c,3,b,8,h,2,nine
c,3,c,1,g,1,nine
c,3,c,1,h,1,nine
c,3,c,4,d,1,
c,3,c,4,e,1,nine
c,3,c,4,e,2,nine
c,3,c,4,e,3,nine
c,3,c,4,f,1,nine
c,3,c,4,f,2,nine
c,3,c,4,f,3,
c,3,c,5,g,1,nine
c,3,c,5,h,1,nine
c,3,c,5,,2,nine
c,3,c,6,g,1,nine
c,3,c,,h,1,nine
c,3,c,6,h,2,nine
c,3,c,6,h,7,nine
,3,c,7,g,1,nine
,3,c,7,h,1,nine
c,3,c,7,h,2,nine
c,3,c,,g,1,nine
c,3,c,8,h,1,nine
c,3,c,8,h,2,nine
c,3,d,1,h,2,nine
c,3,d,2,h,2,nine
c,3,d,5,,2,nine
c,3,d,6,h,2,
c,3,d,7,h,2,nine
,3,d,8,h,2,nine
c,3,e,1,g,1,nine
c,3,e,1,h,2,nine
c,3,e,2,h,2,nine
c,3,e,5,e,1,nine
c,3,e,5,f,1,nine
c,3,e,5,g,1,nine
c,3,e,5,h,2,nine
c,3,e,6,e,1,nine
c,3,e,6,f,1,nine
c,3,e,6,g,1,nine
c,3,e,6,h,2,nine
c,3,e,6,h,7,nine
c,3,e,7,e,1,nine
c,3,e,7,f,1,nine
c,3,e,7,g,1,nine
c,3,e,7,h,,nine
c,3,e,8,e,1,nine
c,3,e,8,f,1,nine
c,3,e,8,g,1,nine
c,3,e,,h,2,nine
c,3,f,4,e,2,nine
c,3,f,4,f,2,nine
c,3,f,4,g,2,nine
c,3,f,4,h,2,nine
,3,f,4,h,3,nine
c,3,f,5,f,1,nine
c,3,f,5,g,1,nine
c,3,f,5,h,1,nine
c,3,f,5,,8,nine
c,3,f,6,f,1,nine
c,3,f,6,g,1,nine
c,3,f,6,h,1,nine
c,3,f,7,f,1,nine
c,3,f,,g,1,nine
c,3,f,7,h,1,nine
c,3,f,8,f,1,nine
c,3,f,8,g,1,nine
c,3,f,8,h,1,nine
c,3,g,1,d,1,
c,,g,1,h,3,nine
c,3,g,2,h,5,nine
c,3,g,3,h,5,nine
,3,g,4,,1,
c,3,g,4,e,1,nine
c,3,g,4,f,1,nine
c,3,g,4,h,6,nine
c,3,g,5,d,1,nine
c,3,g,,h,3,nine
c,3,g,5,h,8,nine
c,3,g,6,d,1,nine
c,3,g,6,h,4,nine
c,3,g,6,h,8,nine
c,3,g,7,d,1,nine
c,3,g,7,h,4,nine
c,3,g,8,d,1,nine
c,3,g,,h,6,nine
c,3,h,1,d,1,nine
c,3,h,1,e,1,nine
,3,h,4,d,1,nine
c,,h,4,e,1,nine
c,3,h,4,e,2,nine
c,3,h,4,e,3,nine
c,3,h,4,f,1,nine
c,3,h,4,f,2,nine
c,3,h,4,f,3,nine
c,3,h,4,g,1,nine
c,3,h,4,g,2,nine
c,3,h,4,h,1,nine
c,3,h,4,h,2,nine
c,3,h,5,d,,nine
c,3,h,5,e,1,nine
c,3,h,6,d,1,nine
c,3,h,6,e,1,nine
c,3,h,7,d,1,nine
c,3,h,7,e,1,nine
c,3,h,8,d,1,nine
c,3,h,8,e,1,
d,1,a,4,b,2,nine
d,1,a,,d,3,nine
d,1,a,4,f,2,
d,1,a,4,f,3,nine
d,1,a,5,a,1,nine
d,1,a,5,b,1,nine
d,1,a,7,h,8,nine
d,1,b,4,a,6,nine
d,1,b,4,f,2,nine
d,1,b,4,f,3,nine
d,1,b,5,a,2,nine
d,1,b,6,a,2,nine
d,1,b,6,a,4,nine
d,1,b,7,a,2,nine
d,1,b,7,a,4,nine
d,1,c,1,a,1,nine
d,1,c,1,b,1,nine
d,1,c,3,a,7,nine
d,1,c,3,a,8,nine
d,1,c,,b,7,nine
d,1,c,3,,8,nine
d,1,c,4,a,7,nine
d,1,c,4,a,8,nine
d,1,c,4,b,,nine
d,1,c,4,b,8,nine
d,1,c,4,f,2,nine
,1,c,4,f,3,nine
d,1,c,5,a,,nine
d,1,c,5,,1,nine
d,1,c,6,a,1,nine
d,1,c,6,b,,nine
d,1,c,7,a,1,nine
d,1,c,7,b,1,nine
d,1,c,8,a,1,nine
d,1,c,8,b,1,nine
d,1,f,1,h,1,nine
d,1,f,4,g,,nine
d,1,f,4,g,8,nine
d,1,f,4,h,7,nine
d,1,f,4,h,8,nine
d,1,f,5,f,1,nine
d,1,f,5,g,1,nine
d,1,f,5,h,1,nine
d,1,f,6,f,1,nine
d,1,f,6,g,1,nine
d,1,f,6,h,,nine
d,1,f,,f,1,nine
d,1,f,7,g,1,nine
d,1,f,7,h,1,nine
d,,f,8,f,1,nine
d,1,f,8,g,1,nine
d,1,f,8,h,1,
d,1,g,,h,4,nine
d,1,g,4,h,6,nine
d,1,g,5,h,2,
d,1,g,5,h,8,nine
d,1,g,6,h,2,nine
d,1,g,6,h,4,nine
d,1,,6,h,8,nine
d,1,g,7,h,2,nine
d,,g,7,h,4,nine
d,1,g,8,h,6,nine
d,1,h,4,g,2,
,1,h,5,f,1,nine
d,1,,,g,1,nine
,1,h,5,h,1,nine
d,1,h,7,a,8,nine
d,2,a,4,a,7,nine
d,2,a,4,a,8,nine
d,2,a,5,,3,nine
d,2,a,5,g,4,nine
d,2,a,7,c,8,nine
d,2,a,7,e,,nine
d,2,a,7,f,,nine
d,2,a,7,h,8,nine
d,2,b,5,g,3,nine
d,2,b,5,g,4,nine
d,2,b,,e,8,nine
,2,b,7,g,8,nine
d,2,b,7,h,8,nine
d,2,c,1,a,7,nine
d,2,c,1,a,8,nine
d,2,c,1,b,7,nine
d,2,c,1,b,8,nine
d,2,c,2,a,7,nine
d,2,c,2,a,8,nine
d,2,c,2,,7,nine
d,2,c,2,b,8,nine
d,2,c,3,a,3,nine
d,2,c,3,a,7,nine
d,2,c,3,a,8,nine
d,2,c,3,b,3,
d,2,c,3,b,5,nine
d,2,c,3,b,7,nine
d,2,c,3,b,8,nine
d,2,c,5,a,6,nine
d,2,c,5,a,7,nine
d,2,c,5,b,7,nine
d,2,c,5,g,3,nine
d,2,c,5,g,4,nine
d,2,c,6,a,7,nine
d,2,c,6,a,8,nine
d,2,c,6,b,8,nine
d,2,c,7,a,6,nine
d,2,c,7,a,7,nine
,2,c,7,a,8,nine
,2,c,7,g,8,nine
d,2,,7,h,8,nine
d,2,c,8,a,6,nine
d,2,c,8,a,7,nine
d,2,c,8,a,8,nine
d,2,c,8,b,6,nine
d,2,d,1,,8,nine
,2,d,1,b,8,nine
d,2,d,1,f,1,nine
d,2,d,1,g,1,nine
d,2,d,3,a,8,nine
d,2,d,3,b,8,nine
d,2,d,3,c,8,nine
d,2,d,4,a,7,nine
d,2,d,4,a,8,nine
d,2,d,4,b,8,nine
d,2,d,4,c,8,nine
d,2,d,5,a,5,nine
d,2,d,5,a,6,nine
d,2,d,5,a,7,nine
d,2,d,5,a,8,nine
d,2,d,5,b,8,nine
d,2,d,5,c,,nine
d,2,d,5,g,3,nine
d,2,d,5,g,4,nine
d,2,d,7,a,8,nine
d,2,d,,h,8,nine
d,2,,1,h,8,nine
d,2,e,2,h,8,nine
d,2,e,4,a,7,nine
d,2,e,4,a,8,nine
,2,,4,f,8,nine
d,2,e,4,g,8,nine
d,2,e,4,h,8,nine
d,2,e,5,b,3,nine
d,2,e,5,b,4,nine
d,2,e,7,a,8,nine
d,2,e,7,h,8,nine
d,2,f,4,a,7,nine
d,,f,4,,8,nine
d,2,f,,g,6,nine
d,,,4,,7,nine
d,2,f,4,g,8,nine
d,2,f,4,h,4,nine
d,2,f,4,h,5,nine
d,2,f,4,h,6,nine
d,2,f,4,h,7,nine
d,2,f,4,,8,nine
d,2,f,5,b,3,nine
d,2,f,5,b,4,nine
d,2,f,7,a,8,nine
d,2,f,7,b,8,nine
d,2,f,7,h,8,nine
d,2,g,4,a,7,nine
d,2,g,4,a,8,nine
,2,,5,b,3,nine
d,2,g,5,b,4,
d,2,g,7,a,8,nine
d,2,g,7,b,8,nine
d,2,g,7,d,8,nine
d,2,h,1,f,1,nine
d,2,h,4,a,7,nine
d,2,h,4,,8,nine
d,2,h,5,b,,nine
d,2,h,,b,4,nine
d,2,h,5,f,2,nine
d,2,h,5,g,2,nine
d,2,h,7,a,8,nine
d,2,h,7,c,8,nine
d,2,h,7,d,8,nine
d,2,h,7,f,8,nine
d,3,a,1,a,7,nine
d,3,a,1,a,8,nine
,3,a,1,f,3,nine
d,3,a,1,g,3,nine
d,3,a,1,h,3,nine
d,3,a,2,a,7,nine
d,3,a,2,a,8,nine
d,3,a,2,f,3,nine
d,3,a,2,g,3,nine
d,,a,2,h,3,nine
d,3,a,3,a,7,nine
d,3,a,3,a,8,nine
d,3,a,3,f,3,nine
d,3,a,3,,3,nine
d,3,a,3,h,3,nine
d,3,a,4,a,6,nine
d,3,a,4,a,7,nine
d,3,a,4,a,8,nine
d,3,a,4,b,8,nine
d,3,a,5,f,3,nine
d,3,a,5,g,3,nine
d,3,a,5,g,4,nine
d,3,a,5,h,8,nine
